customer_id,customer_name,email,country,segment,signup_date
302328,Lisa Michael,karen64@example.com,Japan,Retail,2024-02-25
302329,Melissa West,mcmillanelaine@example.net,Brazil,Corporate,2021-09-15
302330,Aaron Sawyer,johnanderson@example.net,China,Online,2023-11-23
302331,Joshua Foster,michaelmartinez@example.net,Vietnam,Corporate,2024-11-11
302332,Thomas Price,smithelizabeth@example.org,Japan,Online,2020-12-08
302333,Angela Murphy,perrymeghan@example.com,Brazil,Corporate,2024-01-01
302334,David Wise,taylorchristopher@example.org,Brazil,Online,2021-08-17
302335,Kristi Taylor,alyssaturner@example.com,Brazil,Wholesale,2020-09-02
302336,Pamela Parks,mwoods@example.net,Brazil,Online,2024-10-28
302337,Dennis Baker,snyderpamela@example.com,Japan,Retail,2025-04-29
302338,William Chase,tara61@example.net,India,Online,2025-05-29
302339,Patricia Moreno MD,andrewlewis@example.org,Germany,Online,2021-05-10
302340,Dr. Barbara Cruz,mariamoore@example.com,Japan,Corporate,2023-04-18
302341,Mark Lawson,uhunter@example.net,Japan,Retail,2021-12-22
302342,Ryan Hamilton,copelanddylan@example.net,Vietnam,Wholesale,2023-09-17
302343,Morgan Barrett,donald82@example.net,Brazil,Online,2023-12-30
302344,Susan Thompson,stevengreen@example.net,Germany,Corporate,2024-09-09
302345,Carol Lopez,,Australia,Retail,2023-07-03
302346,Diana Ali,uwang@example.net,Vietnam,,2021-12-15
302347,William Wilson,krista33@example.org,Japan,Corporate,2022-11-03
302348,Michael Johnson,vmendoza@example.com,China,Corporate,2022-10-18
302349,Mary Benson,khale@example.com,India,Retail,2024-03-05
302350,Amy Nielsen,wattsalfred@example.net,United Kingdom,Wholesale,2023-04-26
302351,David Jackson,uwhite@example.com,Australia,Corporate,2021-12-30
302352,Charles Nguyen,charles02@example.net,Germany,Wholesale,2022-08-22
302353,Leah Bean,uhammond@example.com,Brazil,Corporate,2022-04-06
302354,Christina Rivas,ufarrell@example.com,India,Retail,2025-07-07
302355,Rose Scott,fadams@example.org,Brazil,Wholesale,2021-01-01
302356,Victoria Richmond,tsmith@example.net,Germany,Online,2020-12-26
302357,Jenna Delgado,kgarcia@example.com,Germany,Wholesale,2022-10-17
302358,Samuel Harris,hoganamy@example.com,Mexico,Corporate,2025-05-28
302359,Patrick Romero,belindamartin@example.com,Mexico,Retail,2022-08-27
302360,Kayla Walker,laurenwilliams@example.com,Japan,Wholesale,2025-08-20
302361,Christina Jackson,bperez@example.com,France,Wholesale,2024-01-30
302362,Gregory White,,India,Corporate,2024-06-23
302363,Edward Gardner,maria16@example.net,Australia,Retail,2022-11-29
302364,Michael Gill II,knguyen@example.net,Australia,Wholesale,2024-03-31
302365,Gary Cohen,smithmichael@example.org,India,Online,2024-04-27
302366,Eric Medina,jennifer26@example.org,United Kingdom,Wholesale,2020-10-29
302367,Daniel Smith,ptaylor@example.com,China,Online,2021-09-14
302368,Kendra Smith,elizabethvega@example.net,Vietnam,Online,2020-11-08
302369,Erin Harris MD,jsaunders@example.net,Vietnam,Online,2022-01-14
302370,Shelby Fletcher,davidlarsen@example.com,Canada,,2020-10-25
302371,Kaitlin Lowe,wrightmichele@example.com,Mexico,Wholesale,2023-09-22
302372,Amy Smith,grahamjoseph@example.com,Canada,Online,2022-07-14
302373,Donna Mccormick,andrea15@example.net,Vietnam,Retail,2020-09-07
302374,Edwin Carpenter MD,zacharywillis@example.com,Mexico,Online,2023-12-11
302375,Evan Smith,tgilbert@example.com,China,Retail,2021-02-22
302376,Christie Rivera,jeanettewatson@example.net,India,Wholesale,2021-02-27
302377,Matthew Petty,nguyenmary@example.org,United States,Corporate,2021-11-20
302378,Makayla Young,jody47@example.com,United States,Corporate,2025-08-01
302379,Seth Gonzalez,brandon11@example.org,Japan,,2021-07-15
302380,Ruth Flores,ddavenport@example.com,Vietnam,Corporate,2025-03-28
302381,Cassandra Williams,birdjoshua@example.net,France,Online,2024-03-08
302382,David Maynard,mannbrittany@example.org,Mexico,Corporate,2020-10-04
302383,Robert Atkinson,margaret22@example.net,United States,Corporate,2024-11-05
302384,Tyler Murphy,donna59@example.org,United Kingdom,Wholesale,2025-08-15
302385,Heather Russell,sean99@example.org,China,Corporate,2020-11-21
302386,Jerry Vargas,andrewtorres@example.com,China,Retail,2021-03-14
302387,Jessica Wright,millerpaul@example.net,Vietnam,Retail,2023-01-02
302388,Heather Schmidt,cbuck@example.org,Australia,,2023-07-07
302389,Tracey White,jamesfletcher@example.net,Japan,Wholesale,2025-01-20
302390,Thomas Gonzalez,vreynolds@example.org,Vietnam,Corporate,2024-07-19
302391,Laura Black,adrianmcneil@example.com,United Kingdom,Retail,2021-04-25
302392,Natalie Adkins,mray@example.org,Japan,Corporate,2022-01-25
302393,Tanya Dominguez,gainesmelissa@example.org,Brazil,Retail,2022-12-30
302394,Nicole Macias,nicole28@example.com,France,Online,2021-09-20
302395,Kristina Mendez,ghunt@example.net,United States,Retail,2024-05-02
302396,David Johnston,dhorton@example.net,Brazil,Retail,2024-07-12
302397,Maria Ruiz,nmatthews@example.net,Brazil,Online,2025-03-18
302398,Terri Valdez,,Brazil,Online,2025-07-25
302399,Sheila Collins,hornbradley@example.com,Brazil,Corporate,2025-03-02
302400,Natasha Taylor,justin34@example.com,Mexico,Retail,2023-07-28
302401,Ashley Myers DVM,john98@example.org,China,,2024-10-25
302402,Tina Walsh,murraycatherine@example.net,Canada,Retail,2025-04-08
302403,Scott Cole,sandracrawford@example.com,Vietnam,Corporate,2025-06-30
302404,Andrea Woods,,Germany,Corporate,2023-12-30
302405,Melissa Brown,gpearson@example.net,Japan,Wholesale,2020-11-10
302406,James Beard,lesliejohnson@example.net,United States,Wholesale,2024-11-12
302407,Claudia Silva,jamesbaldwin@example.net,France,,2020-09-04
302408,Tanner Ortiz,david85@example.net,Germany,Online,2022-04-10
302409,Courtney Hubbard,sarahvega@example.com,Canada,Corporate,2024-06-29
302410,David Benson,lisa49@example.com,Japan,Corporate,2022-03-29
302411,Amy Taylor,,China,Online,2021-06-11
302412,Erin Johnson,jenniferedwards@example.com,Mexico,Corporate,2022-02-15
302413,Mrs. Vicki Johnson,qwilson@example.org,Germany,Corporate,2024-02-20
302414,Deborah Mahoney,,Germany,Corporate,2021-08-21
302415,Justin Ho,fryedylan@example.net,Japan,Online,2024-06-29
302416,Sarah Nguyen,gmoss@example.org,United States,Retail,2024-04-29
302417,William Banks,diazkenneth@example.com,Japan,Wholesale,2021-07-05
302418,Michael Zuniga,mike59@example.com,Brazil,Online,2023-06-14
302419,Christy Cook,portertony@example.net,United States,Online,2020-12-02
302420,Tammy Robinson,tonyhodge@example.org,China,Corporate,2023-09-11
302421,Deborah Colon,johnsongregory@example.net,United States,Corporate,2023-07-19
302422,James Guerrero,stacycoleman@example.net,Brazil,Online,2024-10-15
302423,Catherine Brown,vbrooks@example.net,Canada,Corporate,2020-10-01
302424,Raymond Johnson,ujohnson@example.org,Germany,Retail,2020-10-12
302425,Carrie Brown,johnnycarr@example.com,Australia,Corporate,2025-06-11
302426,Christopher Wilson,jessicaarnold@example.org,France,,2022-11-05
302427,Sabrina Chapman,yangeric@example.com,Mexico,Corporate,2024-02-04
302428,Ashley Horn,angelmiller@example.org,Canada,Corporate,2024-07-31
302429,Anthony Hansen,williampearson@example.com,Japan,Corporate,2025-04-06
302430,Richard Stewart,travis88@example.com,France,Wholesale,2024-05-28
302431,Taylor Brown,edwardsteele@example.net,Mexico,Corporate,2024-08-11
302432,Allison Miller,,Japan,Online,2024-10-25
302433,Michael Diaz,derrick47@example.com,Vietnam,Corporate,2025-03-04
302434,Sabrina Short,qmercado@example.com,India,Wholesale,2020-09-23
302435,Sydney Kidd,michaelrobinson@example.net,Australia,Online,2021-06-11
302436,Johnny Escobar,,France,Retail,2022-12-29
302437,Jimmy Dillon,nmiller@example.net,France,Online,2022-09-30
302438,Thomas Gardner,raymondbrown@example.net,United States,Wholesale,2023-03-02
302439,Bridget Morales,zimmermankatelyn@example.com,France,Wholesale,2021-05-06
302440,Glenn Glenn,brewershelly@example.org,Canada,Corporate,2021-04-06
302441,Jennifer Robertson,,France,Online,2022-05-04
302442,John Berg,cynthia27@example.net,Canada,Corporate,2022-09-02
302443,Sheryl Juarez,dennis53@example.com,United Kingdom,Online,2023-04-14
302444,Ryan Conner,raychristopher@example.net,India,,2024-01-10
302445,Alejandro Gonzales,ruizheather@example.net,China,Online,2023-06-12
302446,Dr. Jacob Williams,,Canada,Corporate,2024-02-03
302447,Dustin Walker,jessica96@example.com,Japan,Retail,2023-01-08
302448,Elaine Miller,,Mexico,Wholesale,2024-02-29
302449,April Rhodes,ochoatyler@example.net,Japan,,2025-04-18
302450,Alexandra Williams,elizabeth97@example.org,Mexico,Corporate,2022-06-23
302451,Crystal Fleming,antoniosmith@example.net,Australia,Wholesale,2024-02-04
302452,Julie Conway,dadams@example.net,Canada,Wholesale,2021-07-11
302453,Teresa Bowman,vmorris@example.com,Germany,Online,2024-02-17
302454,Peter Reed,ralvarado@example.net,Australia,Corporate,2024-05-28
302455,Matthew Brown,sullivandaniel@example.net,Vietnam,Online,2024-06-25
302456,Todd Buchanan,christopher33@example.com,Germany,Retail,2021-09-20
302457,Dr. Sheena Clarke,,United Kingdom,Corporate,2025-05-08
302458,Brian Lowe,awang@example.net,India,Wholesale,2023-09-15
302459,Brandon Flynn MD,marshabigail@example.net,United States,Online,2022-04-07
302460,Angela Nelson,robertsonjason@example.com,China,Wholesale,2024-04-13
302461,Nicholas Craig,vscott@example.org,United States,Corporate,2023-03-08
302462,Jessica White,kathy52@example.com,Mexico,,2023-06-28
302463,Steven Davis,bartlettapril@example.net,Vietnam,Online,2024-05-07
302464,Danielle Byrd,candace21@example.org,Germany,Corporate,2024-12-21
302465,Autumn Wade,cardenasshawn@example.net,China,Wholesale,2022-06-13
302466,Timothy Patel,dyerdylan@example.com,Brazil,Corporate,2021-08-28
302467,Walter Simpson,alanyork@example.com,Germany,Retail,2021-12-27
302468,Kenneth Kane,jmorse@example.org,China,Wholesale,2023-05-26
302469,Austin Blake,thomas49@example.net,United Kingdom,Retail,2024-04-03
302470,James Phillips,selenamullen@example.com,United Kingdom,Corporate,2023-05-13
302471,Melanie Hatfield,christopherjordan@example.com,Japan,Retail,2024-04-08
302472,Anthony Nelson,christyprince@example.com,Australia,Retail,2021-07-31
302473,Jessica Calhoun,ilawrence@example.net,Mexico,Wholesale,2022-11-23
302474,Edward Rivera,nicole41@example.org,Australia,Retail,2022-12-20
302475,Leroy Carney,robertzamora@example.org,Germany,Wholesale,2022-01-19
302476,Jessica Dominguez,elizabeth19@example.org,Canada,Online,2024-02-14
302477,Kelli Johnson,maryskinner@example.net,United Kingdom,Corporate,2021-12-02
302478,Larry Henderson,richard15@example.com,Japan,Corporate,2022-02-04
302479,Michael Haynes,mindybrown@example.com,China,Online,2023-06-09
302480,Louis Stone,tammy16@example.org,Germany,Wholesale,2020-10-21
302481,Mark Evans,brianhood@example.net,Canada,Retail,2021-04-27
302482,Marie Christensen,ajones@example.net,Germany,Corporate,2021-07-18
302483,Jesus Sawyer,elopez@example.org,China,Online,2023-11-28
302484,Joshua Smith,angelafreeman@example.org,Australia,Corporate,2021-04-25
302485,Francis Macias,cindy85@example.net,United Kingdom,Online,2025-03-12
302486,Jeffrey Erickson,christopher02@example.net,Vietnam,Wholesale,2022-09-02
302487,Casey Taylor,robinmills@example.net,Germany,Online,2024-12-08
302488,Susan Stewart,peter98@example.com,France,Retail,2022-07-28
302489,Brooke Schwartz,shane05@example.org,United States,Online,2021-07-17
302490,Daniel Craig,udavis@example.org,India,Wholesale,2020-11-20
302491,Alan Dillon,smills@example.org,United States,Retail,2021-09-17
302492,Nicole Gardner,ronaldweaver@example.net,Vietnam,Retail,2024-08-08
302493,Charles Ford,ujarvis@example.org,Germany,Corporate,2024-07-21
302494,Susan Cole,mariahkim@example.org,United Kingdom,Retail,2021-05-31
302495,Christopher Herrera,josephschultz@example.net,Canada,Wholesale,2025-06-12
302496,Mr. Jeffery Lee,micheleyork@example.com,Canada,Online,2024-03-08
302497,Amanda Scott,matthewkelly@example.net,India,Online,2023-03-01
302498,Calvin Ford,georgecooper@example.com,Mexico,Corporate,2023-01-05
302499,Michael Kramer,hinestasha@example.com,Brazil,Retail,2025-04-11
302500,Jason Munoz,tinaflynn@example.com,India,Wholesale,2022-05-17
302501,Brian Woods,,Mexico,Retail,2023-11-29
302502,Sean Stevens,vskinner@example.com,Vietnam,,2024-08-02
302503,Vincent Robertson,julie67@example.net,United Kingdom,Online,2023-09-16
302504,Christopher Charles,justinguzman@example.com,Mexico,Online,2021-10-21
302505,Jessica Smith,pvance@example.net,Mexico,Wholesale,2023-05-04
302506,Lauren Watkins,susan64@example.org,Australia,Wholesale,2023-09-27
302507,Justin Morris,millersherry@example.org,Mexico,Online,2023-02-08
302508,Laura Johnson,allensierra@example.com,Australia,Wholesale,2021-10-16
302509,Briana Walker,roger90@example.com,Australia,Retail,2021-02-13
302510,Yvette Johnson,pottsmichael@example.org,Mexico,Wholesale,2025-02-13
302511,Robert Nguyen,osmith@example.net,India,Wholesale,2021-09-12
302512,Randall Jones,sara59@example.com,Canada,,2022-11-30
302513,Michael Perkins,,Japan,Online,2023-12-19
302514,Vanessa Johnson,mario36@example.org,Vietnam,Wholesale,2022-05-19
302515,Jessica Evans,nancy41@example.net,United Kingdom,Corporate,2023-06-25
302516,Christopher Edwards,,Australia,Wholesale,2021-10-14
302517,Kathryn Hampton,fosterlawrence@example.org,United States,,2024-07-13
302518,Anna Collier,travis45@example.org,India,Retail,2023-09-19
302519,Richard Ortega,wmccoy@example.net,Brazil,Corporate,2020-12-18
302520,Alexander Cross,kevinbrown@example.net,Mexico,,2025-01-26
302521,Carrie Pineda,joannmitchell@example.com,France,Retail,2022-06-23
302522,Lauren Lutz,phall@example.org,Brazil,Wholesale,2020-09-17
302523,Robert Davis,wardmaria@example.org,United States,Retail,2023-07-18
302524,Lauren Brown,campbelllisa@example.net,Mexico,Online,2022-06-07
302525,Robert Rios,markrussell@example.org,Mexico,Online,2025-03-25
302526,Tina Harrington,laurenfigueroa@example.net,United Kingdom,Retail,2023-06-08
302527,Jonathan Richardson,harriscarolyn@example.net,Brazil,Retail,2025-07-20
302528,Stephanie Patterson,fmiller@example.org,Germany,Wholesale,2023-10-13
302529,Randy Hernandez,christineandrade@example.net,United States,Corporate,2022-02-12
302530,Danny Davis,ann29@example.net,Canada,Corporate,2021-09-07
302531,Joshua Rice,laneerica@example.com,United States,Online,2025-06-02
302532,Bruce Armstrong,,Australia,Corporate,2024-09-17
302533,Justin Velasquez,clintonhaley@example.org,Vietnam,Corporate,2021-08-16
302534,Lori Burns,terri17@example.org,Germany,Corporate,2024-06-19
302535,Melissa Winters,montgomerypamela@example.com,Australia,,2020-09-20
302536,Sean Rodriguez,kimberlyjohnson@example.org,France,Retail,2022-02-12
302537,Leslie Jordan,hjones@example.com,Japan,Retail,2022-01-10
302538,Ronald Crawford,karen25@example.net,China,Corporate,2024-07-06
302539,Darrell Petersen,davidjohnson@example.org,Germany,Corporate,2024-12-17
302540,Kathy Jones,stewartpamela@example.com,United Kingdom,Corporate,2023-12-23
302541,Tiffany Malone,,Brazil,Corporate,2025-07-19
302542,Alison Reed,richard96@example.com,Canada,Wholesale,2022-10-15
302543,Mike Hatfield,jefferymurray@example.org,United States,Wholesale,2024-02-05
302544,Emily Fuentes,carpentermichelle@example.org,Canada,Online,2023-02-17
302545,Jason Wright,kennethrichard@example.com,Japan,Corporate,2022-01-13
302546,Katherine Mitchell,cindycurtis@example.org,Germany,Retail,2022-05-09
302547,Abigail Lane,douglasrosales@example.com,France,Online,2023-02-01
302548,Brenda Brooks,julia55@example.org,China,Wholesale,2025-03-25
302549,Stephanie Blevins,maynardsamantha@example.net,China,Online,2021-09-21
302550,Cynthia Simpson,amyburns@example.com,France,Corporate,2024-12-21
302551,Cheryl Benton,johnsonheather@example.com,Canada,Corporate,2025-01-20
302552,Eric Fisher,zachary74@example.org,China,Retail,2021-12-10
302553,Brandon Johnson II,kcook@example.net,Brazil,Wholesale,2022-08-18
302554,Bryan Howard,adam11@example.net,United Kingdom,Corporate,2022-11-16
302555,Bobby Gonzales,mannjennifer@example.net,United States,Online,2024-07-18
302556,Jason James,parkersamantha@example.org,Germany,Corporate,2022-07-24
302557,Jose Jackson,,Germany,Corporate,2025-01-19
302558,Gregory Scott,pmason@example.com,United Kingdom,Wholesale,2023-10-26
302559,Samuel Maxwell,vincentdavis@example.com,Vietnam,,2023-03-13
302560,Shawn Rhodes,juan59@example.com,China,Retail,2024-09-12
302561,Alyssa Hall,yorkchristopher@example.com,China,Retail,2024-01-14
302562,Jonathan Hernandez,tanyabennett@example.net,United States,Wholesale,2023-11-19
302563,Calvin Garcia,zmanning@example.org,Vietnam,Corporate,2023-01-09
302564,Kimberly Barrett,dunlapmark@example.net,Germany,Wholesale,2022-08-14
302565,Richard Lee,,United States,Online,2023-10-27
302566,Heather Stephens,lopezlinda@example.com,Germany,Online,2022-09-12
302567,Theresa Allen,anna37@example.com,China,Corporate,2024-12-11
302568,Carrie Tucker,jennifer95@example.net,Brazil,,2020-10-31
302569,Linda Kelly,chloe66@example.net,India,Online,2021-04-14
302570,Bradley Harmon,,India,Online,2022-04-24
302571,Grant Mason,rodrigueztammy@example.net,Japan,Retail,2024-11-20
302572,Michelle Jones,tharris@example.com,Canada,Retail,2025-02-09
302573,Melissa Flores,jimcraig@example.com,Canada,Wholesale,2023-07-26
302574,Samantha Henderson,rhiggins@example.net,United States,Corporate,2024-03-22
302575,Jeremy Marshall,martinezjennifer@example.com,Germany,Online,2024-12-04
302576,Jared Jones,blakenelson@example.net,Australia,,2023-11-05
302577,Michael Castaneda,colleenvance@example.org,France,,2022-03-04
302578,Chase Davies,daniellewebb@example.net,Canada,Online,2022-03-26
302579,Ian Sullivan,jberry@example.org,India,Wholesale,2023-05-04
302580,Charles Mcclure,dhill@example.net,France,Retail,2023-12-18
302581,Gloria Castro,houstonmichelle@example.com,Japan,,2023-01-10
302582,Kelly Wheeler,randolphsharon@example.com,United Kingdom,Retail,2025-06-18
302583,William Wilson,sarah44@example.com,France,Retail,2024-04-20
302584,Brian Aguilar,bruceray@example.com,Australia,Corporate,2024-03-24
302585,Randall Marks,,Japan,Retail,2024-08-31
302586,Marisa Rogers,johncooke@example.net,Mexico,Retail,2023-03-31
302587,Michael Mata,dellis@example.com,Australia,Online,2023-01-29
302588,Mackenzie Peterson,matthewdavis@example.org,Vietnam,Wholesale,2023-06-20
302589,Kristen Johnson,karisullivan@example.net,France,Wholesale,2024-06-02
302590,Jason Sullivan,hernandezrussell@example.net,Germany,,2025-07-10
302591,Cindy Duncan,stephen64@example.com,United Kingdom,Retail,2024-11-18
302592,Brandi Rodriguez,calderonjacob@example.net,Brazil,Wholesale,2024-06-15
302593,Nicole Cameron,griffinlisa@example.com,Australia,Online,2023-01-10
302594,Mark Walton,,Brazil,Online,2023-04-07
302595,Courtney Johnson,duncanpamela@example.net,France,Online,2024-06-03
302596,Linda Chambers,tvasquez@example.net,Canada,Retail,2021-02-11
302597,Michael Gilbert,brian74@example.net,Brazil,Corporate,2022-11-12
302598,Jennifer Alexander,xruiz@example.net,India,Corporate,2024-12-24
302599,Katrina Shaw,rcuevas@example.com,Japan,Retail,2022-01-17
302600,Scott Drake,kyleduran@example.org,Japan,Corporate,2023-01-18
302601,Christopher Carr,brianmartinez@example.net,United Kingdom,Online,2020-12-20
302602,Dawn Jackson,stephanie33@example.org,United Kingdom,,2022-08-11
302603,Amanda Kaiser,kimberly06@example.org,United Kingdom,Online,2023-09-22
302604,Grant Holland,steven75@example.org,Germany,,2022-05-04
302605,Christina Wolf,brownlauren@example.org,Vietnam,Corporate,2021-04-16
302606,Jennifer Galvan,derekhamilton@example.org,Germany,Online,2022-08-30
302607,Joseph Kelly,xmoore@example.net,Canada,Online,2025-08-18
302608,Richard Bond,tylerthompson@example.com,Vietnam,Online,2021-10-26
302609,Andrew Patrick,usummers@example.net,Japan,,2024-06-02
302610,Joshua Silva,dianaking@example.org,United Kingdom,Corporate,2024-03-27
302611,Derek Lee,,United Kingdom,Wholesale,2021-09-08
302612,Kim Richardson,andersondebbie@example.net,China,Wholesale,2025-02-06
302613,John Gonzales,karen17@example.com,Japan,Retail,2023-10-17
302614,Alan Rowland,tphillips@example.com,United Kingdom,Retail,2023-07-10
302615,Melissa Davis,iwade@example.org,United States,Online,2022-03-14
302616,Jessica Johnson,jennifersoto@example.com,Australia,Online,2022-12-25
302617,Tracy Patterson,christina42@example.net,Vietnam,Corporate,2021-08-27
302618,Robert Johnson,maustin@example.com,Brazil,Wholesale,2025-08-16
302619,Kelly Robinson,christopherwatson@example.org,Vietnam,,2025-03-26
302620,Jacqueline Perkins,zmaynard@example.com,Germany,Retail,2021-06-28
302621,Monica Anderson,fosterryan@example.net,Australia,Corporate,2024-07-24
302622,Michael Johnson,twalker@example.com,Germany,Corporate,2023-11-29
302623,Edward Carroll,jwright@example.net,United Kingdom,Online,2022-10-02
302624,Stephanie Smith,jacob27@example.com,India,Wholesale,2022-06-16
302625,Harold Malone,rebeccaalexander@example.org,Mexico,Online,2021-07-05
302626,Mrs. Lindsey Gilbert,adrian89@example.com,Brazil,Wholesale,2023-07-12
302627,Jennifer Graham,james70@example.net,Japan,Corporate,2022-04-08
302628,Chase Phelps,batesjill@example.com,China,Wholesale,2023-02-12
302629,James Vega,michaelmyers@example.com,United Kingdom,Corporate,2025-05-13
302630,Charlene Valentine,,United States,Retail,2021-09-09
302631,Ana Contreras,roblesbetty@example.org,Brazil,Wholesale,2023-06-27
302632,Joseph Foster,adkinsjared@example.net,Brazil,,2023-09-06
302633,Thomas West,elizabethpalmer@example.net,Australia,Online,2021-06-08
302634,Anna Frey,buchananchristina@example.org,France,Corporate,2022-06-24
302635,Thomas Carter DVM,danielle81@example.org,Vietnam,Online,2023-08-30
302636,Robin Baldwin,kgraham@example.com,Germany,Wholesale,2022-02-03
302637,Daniel Horne II,dtate@example.net,United Kingdom,Corporate,2021-12-09
302638,Michelle Anderson,hopkinspaul@example.com,India,Retail,2024-07-08
302639,Corey Daniels,jody71@example.net,India,,2025-04-03
302640,Kathryn Davila,john45@example.org,United Kingdom,Retail,2023-04-23
302641,Francis Lewis,fosterjulie@example.org,France,,2023-09-11
302642,Scott Newman,zramirez@example.net,China,Retail,2021-05-31
302643,Timothy Evans,michaelrice@example.net,United States,Wholesale,2025-06-04
302644,Chelsea Garcia MD,carsonwilliam@example.org,France,Retail,2022-04-25
302645,Christine Parrish,yhowell@example.com,Mexico,Corporate,2020-09-09
302646,Robert Lewis,rgreen@example.com,Germany,Retail,2020-09-01
302647,Barbara Harmon,simmonsjacob@example.org,Japan,Wholesale,2022-10-25
302648,Paul Acosta,whale@example.net,Brazil,Corporate,2024-09-22
302649,Michelle Miles,williamsmaria@example.org,United Kingdom,Wholesale,2024-08-10
302650,Cindy Watson,,Germany,Corporate,2022-03-27
302651,Kelli Stewart,mirandaanthony@example.net,France,,2020-09-02
302652,Cheryl Stone,freynicole@example.org,Germany,Corporate,2022-05-11
302653,Hector Owens,pruittangelica@example.com,Vietnam,Wholesale,2021-08-02
302654,Ann Phillips,lopezrichard@example.net,Vietnam,Retail,2024-05-27
302655,Gabriella Johnston,martharay@example.net,China,,2022-07-14
302656,Rebecca Vasquez,asmith@example.net,Australia,Wholesale,2022-11-08
302657,Linda Harris,karengould@example.net,India,Corporate,2022-03-22
302658,Sarah Hays,henryrhonda@example.org,India,Corporate,2025-03-14
302659,Victor Robinson,charleslee@example.net,Australia,Wholesale,2023-08-31
302660,Amanda Savage,blake03@example.com,Australia,Online,2022-06-06
302661,Timothy Crawford,paul74@example.net,China,Wholesale,2025-01-10
302662,Barry Hull,rebeccamccormick@example.net,France,Corporate,2020-09-12
302663,David Brown,xvargas@example.org,United Kingdom,Corporate,2021-04-27
302664,Brandon Rodriguez MD,deckerbryan@example.org,Canada,,2022-10-23
302665,Bonnie Barnett,nancymendez@example.net,Brazil,Online,2025-02-27
302666,Christopher Howard,icarpenter@example.org,Mexico,,2025-04-18
302667,Brian Mitchell,carol88@example.net,India,Retail,2022-10-23
302668,Ashley Smith,kschultz@example.com,Mexico,Online,2023-09-10
302669,Dwayne Johnson,christopherthomas@example.org,Japan,Corporate,2024-12-18
302670,Abigail Martinez,kimberly80@example.com,United States,Online,2024-11-16
302671,Jennifer Williams,holtvictor@example.org,Brazil,Corporate,2021-12-09
302672,Kristen Young,qelliott@example.com,Japan,Wholesale,2021-12-12
302673,Robert Smith,maria80@example.com,Japan,Online,2023-06-30
302674,Joyce Peterson,owheeler@example.net,Vietnam,Online,2024-10-20
302675,Sandra Duncan,freemandonald@example.com,United Kingdom,Corporate,2023-10-03
302676,Luke Smith,shawn76@example.org,Germany,Online,2021-01-20
302677,Philip Ferguson,ysullivan@example.net,France,Wholesale,2022-03-31
302678,Haley Williams,shurley@example.com,Mexico,Wholesale,2021-02-03
302679,Mrs. Julie Carter,uwu@example.net,Canada,,2021-05-11
302680,Richard Parks,chelseagriffin@example.com,Mexico,Wholesale,2025-03-13
302681,Jasmine Mack,xgraham@example.org,China,Wholesale,2021-02-01
302682,Debra Pugh,cwebb@example.org,India,,2022-03-17
302683,Ryan Reese,bradley15@example.com,Canada,Wholesale,2022-08-23
302684,Mitchell Hernandez,joshuawoodward@example.com,France,Online,2025-06-04
302685,Jeanette Johnson,julie89@example.com,United States,,2021-06-03
302686,Jodi Rodriguez,morganedward@example.net,Canada,Corporate,2023-08-31
302687,Crystal Gonzalez,lopezdavid@example.com,France,Wholesale,2022-06-19
302688,Gary Yu,keithhernandez@example.org,Germany,Wholesale,2022-07-10
302689,Becky Munoz,sandralane@example.com,Brazil,Retail,2021-04-19
302690,Brian Olsen,campbellanthony@example.net,United States,Online,2025-02-09
302691,Mr. Michael Mcbride,erinreid@example.com,India,,2025-04-18
302692,Melissa Torres,colinwilson@example.net,India,,2023-08-16
302693,Johnathan Bentley,shawdenise@example.org,United States,Online,2021-05-26
302694,Brittany Collins,dcooper@example.net,Vietnam,Corporate,2024-09-07
302695,Jessica Robinson,michael77@example.com,United Kingdom,Wholesale,2024-07-11
302696,Sharon Butler,wayne82@example.org,Australia,Corporate,2024-07-18
302697,Samantha Hernandez MD,davidmorris@example.com,France,Corporate,2024-05-29
302698,Tracy Frazier,angelarivera@example.org,Japan,Online,2021-04-01
302699,Julian Rose,qmoore@example.com,China,Online,2021-12-03
302700,Thomas Erickson,amberbooker@example.com,France,Corporate,2022-08-25
302701,Kathryn Miller,briankennedy@example.org,Mexico,Retail,2022-04-09
302702,Cindy Pruitt,cassandra15@example.net,China,Corporate,2021-01-09
302703,Matthew Johnson,jennifer14@example.com,United States,Retail,2021-05-06
302704,Barbara Trujillo,ramirezjustin@example.org,United States,Corporate,2021-10-06
302705,Janet Torres,ncollins@example.org,France,,2023-08-14
302706,Sarah Davis,suttonmichael@example.org,Brazil,Online,2021-01-04
302707,Rachel Cantu,cindywilkinson@example.com,Mexico,Retail,2024-10-03
302708,Angel Harris,jeremy49@example.net,Germany,Online,2020-10-22
302709,Kimberly Kelly,usims@example.net,Mexico,,2023-02-23
302710,Timothy Hunt,gouldwendy@example.org,Japan,Wholesale,2023-04-13
302711,Brittany Lawson,stephenlevine@example.org,Vietnam,Online,2021-03-30
302712,Dylan Dillon DVM,jasonmartin@example.org,Brazil,Online,2023-03-29
302713,Deborah Williams,csmith@example.org,India,Wholesale,2021-10-23
302714,Dr. Sherry Humphrey,laurenpeters@example.com,Japan,Retail,2024-02-04
302715,Kathleen Smith,,Brazil,Retail,2022-12-18
302716,Walter Gray,fernandoriddle@example.org,United Kingdom,Online,2022-09-04
