customer_id,customer_name,email,country,segment,signup_date,order_count,first_order_date,last_order_date,has_orders,signup_to_first_order_days,signup_order_date_status
302188,George Harding,changbethany@example.net,Japan,Online,19-07-2023,2,03-06-2024,10-08-2025,TRUE,320,Valid
302189,Jamie Garrison,,Japan,Online,15-03-2023,5,30-03-2024,21-07-2025,TRUE,381,Valid
302190,Catherine Glenn,hjones@example.org,China,,13-04-2024,1,04-08-2025,04-08-2025,TRUE,478,Valid
302191,Karen Weber,dware@example.com,Germany,Retail,27-04-2025,4,28-05-2025,05-07-2026,TRUE,31,Valid
302192,Peter Harris,othomas@example.com,United States,Retail,24-08-2023,3,10-02-2024,21-06-2026,TRUE,170,Valid
302193,Patrick Blake,yjones@example.org,Brazil,Wholesale,03-01-2023,6,25-07-2023,24-07-2026,TRUE,203,Valid
302194,David Howard,angelabarnes@example.org,China,Online,09-12-2020,6,28-01-2021,29-09-2025,TRUE,50,Valid
302195,Joshua Santana,karlmartin@example.org,Germany,Wholesale,20-12-2023,5,19-01-2024,15-06-2026,TRUE,30,Valid
302196,Amber Thomas,johnnygray@example.com,France,Retail,01-02-2024,4,29-04-2024,20-12-2025,TRUE,88,Valid
302197,Sandra Crane,qknight@example.net,Vietnam,Retail,26-09-2024,3,05-10-2024,06-12-2025,TRUE,9,Valid
302198,Jennifer Cooper,,Australia,Retail,18-10-2021,2,23-12-2022,04-06-2025,TRUE,431,Valid
302199,Eric Taylor,john00@example.com,Australia,Online,13-04-2022,0,,,FALSE,,Cannot Determine
302200,Joseph Clayton,justin75@example.org,Australia,Corporate,21-12-2024,2,19-03-2025,30-11-2025,TRUE,88,Valid
302201,Lynn Duran,scottmichael@example.com,United Kingdom,Online,13-03-2021,4,01-05-2021,24-10-2025,TRUE,49,Valid
302202,Abigail Wright,tortiz@example.org,Japan,Online,09-03-2025,6,16-06-2025,24-05-2026,TRUE,99,Valid
302203,Karen Heath,opierce@example.com,Mexico,Corporate,28-06-2022,4,07-09-2023,09-06-2026,TRUE,436,Valid
302204,Christopher Perez,garywright@example.org,Vietnam,Corporate,21-05-2023,3,31-05-2023,17-02-2025,TRUE,10,Valid
302205,Steven Howell,ann63@example.net,China,Corporate,01-04-2025,5,30-10-2025,24-05-2026,TRUE,212,Valid
302206,Kimberly Kennedy,hmoore@example.com,France,Wholesale,17-07-2024,5,30-10-2024,24-03-2026,TRUE,105,Valid
302207,Angela Solis,,Brazil,Online,05-09-2021,3,11-03-2022,07-10-2025,TRUE,187,Valid
302208,Melvin Long,danny03@example.org,Australia,Retail,01-10-2024,8,10-04-2025,28-03-2026,TRUE,191,Valid
302209,Katie Ruiz,nguyenjacqueline@example.org,Germany,,19-06-2024,3,29-08-2024,19-06-2026,TRUE,71,Valid
302210,Michael Hernandez,thomaserik@example.net,China,Online,20-04-2023,4,12-07-2024,14-05-2026,TRUE,449,Valid
302211,Nathaniel Burns,michael41@example.com,Germany,Wholesale,12-12-2023,3,04-10-2024,09-01-2026,TRUE,297,Valid
302212,Mr. Sean Jones PhD,richard27@example.com,Germany,Corporate,15-01-2022,6,27-03-2022,29-05-2026,TRUE,71,Valid
302213,Brent Jackson,kking@example.org,Germany,Online,01-12-2023,3,17-08-2024,30-06-2025,TRUE,260,Valid
302214,Amy Nichols,kelly83@example.org,Brazil,Corporate,24-10-2021,9,25-04-2022,31-05-2026,TRUE,183,Valid
302215,Katie Snyder,haleyrobinson@example.net,India,Online,24-09-2020,3,26-11-2022,04-02-2024,TRUE,793,Valid
302216,Anthony Miller,matthew92@example.org,Germany,Wholesale,14-03-2024,8,16-05-2025,12-06-2026,TRUE,428,Valid
302217,Mr. Matthew Peterson,oliversteven@example.org,Canada,Corporate,03-05-2021,7,08-05-2022,11-02-2025,TRUE,370,Valid
302218,Krystal Crawford,bcaldwell@example.net,Japan,Retail,28-06-2022,4,03-07-2023,31-07-2026,TRUE,370,Valid
302219,Carlos Wilson,andreale@example.org,Brazil,,23-04-2021,3,19-05-2022,21-09-2025,TRUE,391,Valid
302220,Tracy Cole,,Brazil,Wholesale,09-11-2021,5,10-12-2022,23-02-2025,TRUE,396,Valid
302221,Kathy Watkins,coopertami@example.net,France,Retail,07-06-2024,6,17-11-2024,20-05-2026,TRUE,163,Valid
302222,Rita Jones,lauriebrewer@example.org,Canada,Online,17-03-2025,2,28-05-2025,12-10-2025,TRUE,72,Valid
302223,Alec Cobb,maria74@example.net,Japan,Online,28-01-2022,5,22-07-2022,12-06-2026,TRUE,175,Valid
302224,Tracey Melendez MD,lserrano@example.com,Australia,,16-12-2024,6,09-04-2025,07-06-2026,TRUE,114,Valid
302225,Kyle Holmes,heatherthompson@example.net,Vietnam,Retail,16-06-2021,2,27-07-2023,17-03-2026,TRUE,771,Valid
302226,Rebecca Harrison,pyoung@example.com,Canada,Online,17-07-2023,8,21-07-2023,24-04-2026,TRUE,4,Valid
302227,Christopher Walton,james43@example.net,United Kingdom,Wholesale,16-03-2024,7,19-10-2024,16-04-2026,TRUE,217,Valid
302228,Lisa Ford,ymartin@example.com,United Kingdom,Retail,29-01-2025,2,28-03-2025,12-02-2026,TRUE,58,Valid
302229,Jared Dawson,jeffrey80@example.org,United States,Retail,18-01-2023,5,23-05-2023,08-01-2026,TRUE,125,Valid
302230,Pamela Perez,davidsondavid@example.com,Germany,Wholesale,25-09-2023,0,,,FALSE,,Cannot Determine
302231,Anthony Johnson,bradleyalbert@example.org,Mexico,Online,28-07-2023,2,07-09-2025,25-01-2026,TRUE,772,Valid
302232,Darren Perry,natasha66@example.net,Germany,Retail,10-05-2022,2,20-06-2024,26-07-2026,TRUE,772,Valid
302233,Brenda Diaz,sandrawalker@example.net,Germany,Corporate,23-07-2024,4,24-09-2024,31-10-2025,TRUE,63,Valid
302234,Angela Bernard,gaineserika@example.org,Vietnam,Wholesale,26-10-2021,5,12-08-2023,11-03-2026,TRUE,655,Valid
302235,Michael Goodwin,lorifoster@example.org,Brazil,Wholesale,31-12-2022,7,19-06-2023,30-05-2026,TRUE,170,Valid
302236,Erin Duncan,kochcynthia@example.net,Japan,Retail,16-12-2021,4,03-06-2022,04-01-2025,TRUE,169,Valid
302237,Rebecca Robinson,cheryl47@example.com,United States,Corporate,29-12-2021,1,05-07-2026,05-07-2026,TRUE,1649,Valid
302238,Marcia Flowers,christina67@example.com,Vietnam,Online,25-06-2021,6,18-07-2023,09-01-2026,TRUE,753,Valid
302239,Harry Roy,clarkegabriel@example.org,Mexico,Online,25-08-2024,1,28-10-2025,28-10-2025,TRUE,429,Valid
302240,Richard Powell,williamsjames@example.net,United Kingdom,Wholesale,16-05-2024,1,15-09-2024,15-09-2024,TRUE,122,Valid
302241,Michele Fields,dturner@example.com,France,Online,24-06-2023,2,28-07-2023,22-06-2024,TRUE,34,Valid
302242,Emily Thomas,,China,Retail,01-01-2021,1,12-03-2025,12-03-2025,TRUE,1531,Valid
302243,Todd Klein,gregory31@example.com,Mexico,Corporate,16-04-2022,4,24-04-2022,19-04-2025,TRUE,8,Valid
302244,Misty Brady,xramos@example.com,United States,Wholesale,10-05-2023,7,05-09-2024,06-06-2026,TRUE,484,Valid
302245,Craig Blanchard,rmatthews@example.com,Mexico,Wholesale,24-05-2025,4,09-08-2025,23-03-2026,TRUE,77,Valid
302246,Megan Grimes,greg78@example.net,India,Corporate,06-12-2024,6,20-01-2025,09-01-2026,TRUE,45,Valid
302247,David Yates,mcclainjohn@example.com,India,Corporate,11-10-2021,4,01-01-2023,22-06-2026,TRUE,447,Valid
302248,Mark Massey,,Germany,Retail,29-10-2021,4,14-10-2022,07-12-2024,TRUE,350,Valid
302249,Brittany Chang,,Australia,Online,20-03-2022,4,07-02-2023,15-01-2025,TRUE,324,Valid
302250,Brooke Allen,bradley16@example.org,Canada,Retail,14-08-2021,1,26-11-2023,26-11-2023,TRUE,834,Valid
302251,Erin Fuentes,xerickson@example.com,United States,Online,17-04-2021,2,02-08-2022,08-02-2025,TRUE,472,Valid
302252,Amy Matthews,cynthia04@example.org,Mexico,Wholesale,15-04-2022,5,04-05-2022,06-08-2024,TRUE,19,Valid
302253,Melissa Evans,phillip11@example.net,India,,05-06-2021,3,17-03-2023,15-09-2024,TRUE,650,Valid
302254,Jaime Miller,jesse07@example.net,United States,Retail,08-10-2023,3,07-12-2023,14-02-2026,TRUE,60,Valid
302255,David Rowland,rebecca53@example.net,Vietnam,Corporate,15-01-2021,2,17-08-2023,17-12-2024,TRUE,944,Valid
302256,Dawn Gill,,Canada,,09-02-2024,1,05-05-2024,05-05-2024,TRUE,86,Valid
302257,Peter Howard DVM,oreynolds@example.org,China,,01-05-2022,5,09-01-2025,17-06-2026,TRUE,984,Valid
302258,Bonnie Ramirez,andrebowers@example.org,Japan,Corporate,16-06-2025,4,26-07-2025,15-06-2026,TRUE,40,Valid
302259,Samuel Powers,patricia63@example.com,Brazil,,22-05-2024,0,,,FALSE,,Cannot Determine
302260,April Graham,edwardskeith@example.org,United Kingdom,Online,27-04-2021,7,10-11-2021,05-05-2025,TRUE,197,Valid
302261,Janice Stokes,dlarson@example.org,China,Retail,28-03-2022,7,14-05-2024,28-09-2025,TRUE,778,Valid
302262,Melissa Henderson,mcgeebrittany@example.org,Brazil,Wholesale,12-03-2022,2,31-03-2023,08-04-2025,TRUE,384,Valid
302263,Pamela Butler,atkinsonjessica@example.net,Canada,Corporate,19-11-2020,2,05-12-2020,22-01-2025,TRUE,16,Valid
302264,Kelly Grant,benjaminlloyd@example.com,France,Wholesale,29-05-2021,4,08-09-2021,12-12-2024,TRUE,102,Valid
302265,David Mills,erasmussen@example.net,United States,Wholesale,12-12-2023,2,07-02-2025,03-04-2025,TRUE,423,Valid
302266,Joseph Cohen,,United Kingdom,Wholesale,06-05-2023,4,09-10-2024,23-07-2026,TRUE,522,Valid
302267,Janet Holder,,China,Online,21-10-2023,4,02-12-2023,29-08-2025,TRUE,42,Valid
302268,Michelle Moore,ramseytonya@example.org,United Kingdom,Wholesale,21-09-2020,4,20-11-2022,21-09-2025,TRUE,790,Valid
302269,Donna Moore,stephenbell@example.com,United Kingdom,Online,12-01-2024,2,21-07-2024,07-12-2024,TRUE,191,Valid
302270,Monica Joseph,chungjeffrey@example.com,Mexico,Online,02-10-2020,5,07-07-2021,15-05-2026,TRUE,278,Valid
302271,Kelly George,dakota45@example.com,Australia,Online,07-09-2023,1,18-07-2024,18-07-2024,TRUE,315,Valid
302272,Joel Miller,kcastillo@example.org,Canada,Online,14-09-2023,3,08-02-2024,02-04-2025,TRUE,147,Valid
302273,Jose Butler,carlos85@example.com,France,Retail,20-05-2025,4,14-09-2025,11-05-2026,TRUE,117,Valid
302274,Eric Jordan,elizabeth56@example.org,Germany,Retail,17-02-2025,7,01-06-2025,20-07-2026,TRUE,104,Valid
302275,Paul Gordon,jclark@example.org,Canada,Corporate,25-08-2025,4,08-10-2025,02-07-2026,TRUE,44,Valid
302276,Joseph Ali,yrivera@example.org,France,Online,06-04-2024,3,09-06-2024,19-05-2026,TRUE,64,Valid
302277,John Norton,rhodescory@example.com,Australia,Online,12-11-2021,4,30-03-2022,16-02-2025,TRUE,138,Valid
302278,Mr. Christopher Perry,justin72@example.org,Canada,Wholesale,07-02-2024,6,17-02-2024,28-04-2026,TRUE,10,Valid
302279,Maurice Taylor,stephanie45@example.com,Canada,Retail,03-12-2024,6,02-05-2025,19-03-2026,TRUE,150,Valid
302280,Glenn Lawrence,hunterjulie@example.org,Brazil,Corporate,13-10-2020,2,01-04-2022,18-10-2025,TRUE,535,Valid
302281,Krista Clark,dmorales@example.org,France,Online,29-12-2023,9,01-06-2024,28-07-2026,TRUE,155,Valid
302282,Eric Davis,alexanderyates@example.com,Japan,Corporate,08-04-2023,0,,,FALSE,,Cannot Determine
302283,Michael Johnson,carterlawrence@example.net,France,Wholesale,28-11-2021,0,,,FALSE,,Cannot Determine
302284,Victoria Vasquez,daniel99@example.net,China,Corporate,14-03-2022,1,15-09-2025,15-09-2025,TRUE,1281,Valid
302285,Jennifer Hughes DDS,wsteele@example.org,Brazil,Retail,23-09-2022,7,10-10-2022,08-07-2026,TRUE,17,Valid
302286,Brooke Rogers,ostrickland@example.com,Brazil,Online,10-04-2023,6,27-05-2023,12-05-2026,TRUE,47,Valid
302287,David Anderson,benjamin67@example.com,Canada,Corporate,10-12-2020,2,25-10-2023,03-12-2024,TRUE,1049,Valid
302288,Ashley Ward,april04@example.org,China,,05-12-2024,3,08-11-2025,10-05-2026,TRUE,338,Valid
302289,Carol Atkins,rogersrobert@example.com,China,Corporate,12-04-2025,4,11-09-2025,19-04-2026,TRUE,152,Valid
302290,Ashley White,tonytran@example.com,India,Retail,18-11-2020,3,09-12-2021,27-08-2025,TRUE,386,Valid
302291,Lauren James,robertnguyen@example.com,Australia,Corporate,04-02-2023,5,27-05-2023,30-04-2026,TRUE,112,Valid
302292,Juan Burnett,kevin20@example.org,Australia,Online,14-08-2022,2,15-05-2024,24-12-2024,TRUE,640,Valid
302293,Melissa Hernandez,elee@example.org,France,Retail,19-06-2021,7,27-01-2022,07-02-2026,TRUE,222,Valid
302294,Billy Richardson,sherrymonroe@example.org,Australia,Retail,02-01-2025,3,08-09-2025,01-06-2026,TRUE,249,Valid
302295,Christian Shelton,,Germany,Wholesale,25-03-2025,9,29-03-2025,13-05-2026,TRUE,4,Valid
302296,Jennifer Reyes,bakersarah@example.org,Germany,,22-06-2024,6,23-08-2024,21-07-2026,TRUE,62,Valid
302297,Natasha Rivas,jessicaboone@example.com,Vietnam,Wholesale,11-01-2025,5,31-01-2025,14-02-2026,TRUE,20,Valid
302298,Brenda Torres,jortiz@example.net,Canada,Wholesale,12-06-2025,6,25-06-2025,07-04-2026,TRUE,13,Valid
302299,Wayne Robinson,campbelljames@example.org,India,Retail,19-07-2024,1,16-03-2026,16-03-2026,TRUE,605,Valid
302300,Scott Bond,collinsstacy@example.com,China,Retail,30-03-2023,2,03-02-2024,07-12-2025,TRUE,310,Valid
302301,Crystal Edwards,wallacebrenda@example.org,Canada,Online,09-04-2025,3,02-02-2026,01-05-2026,TRUE,299,Valid
302302,Jonathan Gutierrez,laura67@example.org,China,Retail,19-03-2022,6,02-08-2023,06-02-2026,TRUE,501,Valid
302303,Judy Lewis,gonzalezjose@example.com,Germany,Corporate,22-02-2022,4,30-07-2022,07-08-2024,TRUE,158,Valid
302304,Ernest Martinez,stephenstanley@example.com,United Kingdom,Online,24-06-2024,1,11-07-2025,11-07-2025,TRUE,382,Valid
302305,Jordan Adams,,Germany,Retail,30-08-2023,0,,,FALSE,,Cannot Determine
302306,Lauren Morse,osmith@example.org,China,Corporate,28-12-2021,2,15-01-2025,27-05-2025,TRUE,1114,Valid
302307,Jennifer Booker,christopher64@example.org,India,Corporate,16-09-2023,6,26-02-2024,27-07-2026,TRUE,163,Valid
302308,Danny Simmons,ebell@example.net,China,Retail,07-09-2020,5,21-10-2021,30-06-2026,TRUE,409,Valid
302309,John Gould,christophercopeland@example.org,Brazil,Wholesale,23-11-2023,1,16-08-2024,16-08-2024,TRUE,267,Valid
302310,Jennifer Cook,kbuchanan@example.com,United States,Online,18-10-2020,3,16-10-2021,26-03-2026,TRUE,363,Valid
302311,Timothy Smith,scott86@example.com,Vietnam,Wholesale,17-10-2021,1,22-07-2023,22-07-2023,TRUE,643,Valid
302312,Jamie Reid,william81@example.com,Vietnam,Online,30-08-2023,4,01-09-2023,16-06-2025,TRUE,2,Valid
302313,Jennifer Rodriguez,morsestephen@example.com,United Kingdom,Corporate,22-09-2020,5,16-10-2021,10-05-2026,TRUE,389,Valid
302314,John Sosa,desireeedwards@example.com,Brazil,Online,07-09-2020,2,18-09-2025,14-01-2026,TRUE,1837,Valid
302315,Rose Villa,hrose@example.org,Japan,Retail,23-08-2023,0,,,FALSE,,Cannot Determine
302316,Olivia Collier,ramirezandrew@example.org,United Kingdom,Retail,16-11-2022,3,29-12-2022,02-05-2025,TRUE,43,Valid
302317,Tony Patrick,melinda67@example.com,Japan,Retail,01-02-2022,2,11-04-2024,25-10-2025,TRUE,800,Valid
302318,Matthew Turner,vmercer@example.com,China,Wholesale,20-10-2021,3,04-12-2021,09-12-2023,TRUE,45,Valid
302319,William Castillo,cardenasjessica@example.com,France,Wholesale,13-05-2025,7,04-06-2025,20-06-2026,TRUE,22,Valid
302320,Timothy Brown,paulpowell@example.com,Germany,Corporate,19-11-2021,6,18-03-2023,27-12-2025,TRUE,484,Valid
302321,Brian Singh,dholland@example.org,Brazil,Online,26-09-2021,5,26-01-2023,26-04-2026,TRUE,487,Valid
302322,Tyrone Booth,,United States,Online,08-03-2021,4,18-08-2023,31-05-2026,TRUE,893,Valid
302323,Brittany Hull,megan65@example.net,Vietnam,Wholesale,13-03-2023,3,13-09-2023,30-04-2025,TRUE,184,Valid
302324,Sharon Hopkins,qtran@example.org,Japan,Retail,18-11-2021,5,08-06-2022,02-01-2026,TRUE,202,Valid
302325,Timothy Allen,kyliekline@example.com,Australia,Wholesale,20-12-2021,6,28-09-2023,14-06-2025,TRUE,647,Valid
302326,Timothy Jordan,michael17@example.org,China,Retail,02-04-2025,5,13-09-2025,23-07-2026,TRUE,164,Valid
302327,Calvin Gilmore,pricematthew@example.com,Mexico,Retail,15-10-2024,2,16-08-2025,15-02-2026,TRUE,305,Valid
302328,Lisa Michael,karen64@example.com,Japan,Retail,25-02-2024,5,31-07-2024,08-01-2026,TRUE,157,Valid
302329,Melissa West,mcmillanelaine@example.net,Brazil,Corporate,15-09-2021,4,16-10-2021,08-04-2026,TRUE,31,Valid
302330,Aaron Sawyer,johnanderson@example.net,China,Online,23-11-2023,3,18-03-2024,31-03-2025,TRUE,116,Valid
302331,Joshua Foster,michaelmartinez@example.net,Vietnam,Corporate,11-11-2024,6,03-01-2025,26-07-2026,TRUE,53,Valid
302332,Thomas Price,smithelizabeth@example.org,Japan,Online,08-12-2020,5,08-05-2023,22-06-2026,TRUE,881,Valid
302333,Angela Murphy,perrymeghan@example.com,Brazil,Corporate,01-01-2024,6,22-02-2024,18-04-2026,TRUE,52,Valid
302334,David Wise,taylorchristopher@example.org,Brazil,Online,17-08-2021,2,27-04-2024,21-04-2025,TRUE,984,Valid
302335,Kristi Taylor,alyssaturner@example.com,Brazil,Wholesale,02-09-2020,3,29-04-2021,11-08-2025,TRUE,239,Valid
302336,Pamela Parks,mwoods@example.net,Brazil,Online,28-10-2024,4,06-02-2025,26-12-2025,TRUE,101,Valid
302337,Dennis Baker,snyderpamela@example.com,Japan,Retail,29-04-2025,5,26-09-2025,03-07-2026,TRUE,150,Valid
302338,William Chase,tara61@example.net,India,Online,29-05-2025,5,27-10-2025,08-06-2026,TRUE,151,Valid
302339,Patricia Moreno MD,andrewlewis@example.org,Germany,Online,10-05-2021,1,15-04-2026,15-04-2026,TRUE,1801,Valid
302340,Dr. Barbara Cruz,mariamoore@example.com,Japan,Corporate,18-04-2023,9,10-08-2023,22-06-2026,TRUE,114,Valid
302341,Mark Lawson,uhunter@example.net,Japan,Retail,22-12-2021,4,26-02-2024,17-03-2026,TRUE,796,Valid
302342,Ryan Hamilton,copelanddylan@example.net,Vietnam,Wholesale,17-09-2023,5,03-02-2024,14-04-2026,TRUE,139,Valid
302343,Morgan Barrett,donald82@example.net,Brazil,Online,30-12-2023,0,,,FALSE,,Cannot Determine
302344,Susan Thompson,stevengreen@example.net,Germany,Corporate,09-09-2024,4,13-09-2024,11-08-2025,TRUE,4,Valid
302345,Carol Lopez,,Australia,Retail,03-07-2023,6,01-01-2024,10-02-2025,TRUE,182,Valid
302346,Diana Ali,uwang@example.net,Vietnam,,15-12-2021,4,16-02-2023,14-02-2025,TRUE,428,Valid
302347,William Wilson,krista33@example.org,Japan,Corporate,03-11-2022,2,08-06-2023,05-10-2024,TRUE,217,Valid
302348,Michael Johnson,vmendoza@example.com,China,Corporate,18-10-2022,1,17-03-2024,17-03-2024,TRUE,516,Valid
302349,Mary Benson,khale@example.com,India,Retail,05-03-2024,7,05-07-2024,09-07-2026,TRUE,122,Valid
302350,Amy Nielsen,wattsalfred@example.net,United Kingdom,Wholesale,26-04-2023,2,07-06-2024,24-06-2026,TRUE,408,Valid
302351,David Jackson,uwhite@example.com,Australia,Corporate,30-12-2021,3,27-06-2023,02-03-2026,TRUE,544,Valid
302352,Charles Nguyen,charles02@example.net,Germany,Wholesale,22-08-2022,4,22-01-2023,10-04-2026,TRUE,153,Valid
302353,Leah Bean,uhammond@example.com,Brazil,Corporate,06-04-2022,3,23-11-2023,03-03-2026,TRUE,596,Valid
302354,Christina Rivas,ufarrell@example.com,India,Retail,07-07-2025,8,24-08-2025,23-05-2026,TRUE,48,Valid
302355,Rose Scott,fadams@example.org,Brazil,Wholesale,01-01-2021,3,22-12-2023,08-06-2025,TRUE,1085,Valid
302356,Victoria Richmond,tsmith@example.net,Germany,Online,26-12-2020,2,21-07-2023,05-02-2024,TRUE,937,Valid
302357,Jenna Delgado,kgarcia@example.com,Germany,Wholesale,17-10-2022,2,25-01-2024,16-06-2025,TRUE,465,Valid
302358,Samuel Harris,hoganamy@example.com,Mexico,Corporate,28-05-2025,4,29-05-2025,18-05-2026,TRUE,1,Valid
302359,Patrick Romero,belindamartin@example.com,Mexico,Retail,27-08-2022,5,18-07-2023,05-06-2026,TRUE,325,Valid
302360,Kayla Walker,laurenwilliams@example.com,Japan,Wholesale,20-08-2025,3,15-12-2025,14-07-2026,TRUE,117,Valid
302361,Christina Jackson,bperez@example.com,France,Wholesale,30-01-2024,3,30-04-2025,18-01-2026,TRUE,456,Valid
302362,Gregory White,,India,Corporate,23-06-2024,6,13-07-2024,02-03-2025,TRUE,20,Valid
302363,Edward Gardner,maria16@example.net,Australia,Retail,29-11-2022,5,22-05-2023,28-10-2025,TRUE,174,Valid
302364,Michael Gill II,knguyen@example.net,Australia,Wholesale,31-03-2024,2,15-12-2024,05-04-2026,TRUE,259,Valid
302365,Gary Cohen,smithmichael@example.org,India,Online,27-04-2024,5,29-05-2025,25-03-2026,TRUE,397,Valid
302366,Eric Medina,jennifer26@example.org,United Kingdom,Wholesale,29-10-2020,0,,,FALSE,,Cannot Determine
302367,Daniel Smith,ptaylor@example.com,China,Online,14-09-2021,5,06-05-2022,20-04-2026,TRUE,234,Valid
302368,Kendra Smith,elizabethvega@example.net,Vietnam,Online,08-11-2020,5,27-11-2020,09-09-2024,TRUE,19,Valid
302369,Erin Harris MD,jsaunders@example.net,Vietnam,Online,14-01-2022,2,20-01-2024,03-09-2025,TRUE,736,Valid
302370,Shelby Fletcher,davidlarsen@example.com,Canada,,25-10-2020,4,08-05-2021,15-01-2024,TRUE,195,Valid
302371,Kaitlin Lowe,wrightmichele@example.com,Mexico,Wholesale,22-09-2023,4,23-01-2025,02-07-2026,TRUE,489,Valid
302372,Amy Smith,grahamjoseph@example.com,Canada,Online,14-07-2022,6,14-07-2023,02-04-2026,TRUE,365,Valid
302373,Donna Mccormick,andrea15@example.net,Vietnam,Retail,07-09-2020,4,29-07-2022,17-08-2025,TRUE,690,Valid
302374,Edwin Carpenter MD,zacharywillis@example.com,Mexico,Online,11-12-2023,4,28-12-2023,22-06-2026,TRUE,17,Valid
302375,Evan Smith,tgilbert@example.com,China,Retail,22-02-2021,4,09-03-2021,16-07-2024,TRUE,15,Valid
302376,Christie Rivera,jeanettewatson@example.net,India,Wholesale,27-02-2021,11,31-12-2021,28-05-2026,TRUE,307,Valid
302377,Matthew Petty,nguyenmary@example.org,United States,Corporate,20-11-2021,6,01-08-2022,24-05-2026,TRUE,254,Valid
302378,Makayla Young,jody47@example.com,United States,Corporate,01-08-2025,5,13-08-2025,05-07-2026,TRUE,12,Valid
302379,Seth Gonzalez,brandon11@example.org,Japan,,15-07-2021,4,07-11-2022,23-11-2025,TRUE,480,Valid
302380,Ruth Flores,ddavenport@example.com,Vietnam,Corporate,28-03-2025,4,06-03-2025,05-03-2026,TRUE,-22,First Order Before Signup
302381,Cassandra Williams,birdjoshua@example.net,France,Online,08-03-2024,2,13-06-2026,28-07-2026,TRUE,827,Valid
302382,David Maynard,mannbrittany@example.org,Mexico,Corporate,04-10-2020,5,27-03-2022,02-09-2023,TRUE,539,Valid
302383,Robert Atkinson,margaret22@example.net,United States,Corporate,05-11-2024,3,07-11-2024,21-04-2026,TRUE,2,Valid
302384,Tyler Murphy,donna59@example.org,United Kingdom,Wholesale,15-08-2025,4,16-08-2025,23-04-2026,TRUE,1,Valid
302385,Heather Russell,sean99@example.org,China,Corporate,21-11-2020,4,08-11-2021,27-10-2025,TRUE,352,Valid
302386,Jerry Vargas,andrewtorres@example.com,China,Retail,14-03-2021,1,31-07-2026,31-07-2026,TRUE,1965,Valid
302387,Jessica Wright,millerpaul@example.net,Vietnam,Retail,02-01-2023,6,31-08-2023,14-04-2026,TRUE,241,Valid
302388,Heather Schmidt,cbuck@example.org,Australia,,07-07-2023,3,18-01-2024,11-11-2024,TRUE,195,Valid
302389,Tracey White,jamesfletcher@example.net,Japan,Wholesale,20-01-2025,5,02-02-2025,21-12-2025,TRUE,13,Valid
302390,Thomas Gonzalez,vreynolds@example.org,Vietnam,Corporate,19-07-2024,3,04-09-2024,21-02-2026,TRUE,47,Valid
302391,Laura Black,adrianmcneil@example.com,United Kingdom,Retail,25-04-2021,6,09-11-2021,25-07-2026,TRUE,198,Valid
302392,Natalie Adkins,mray@example.org,Japan,Corporate,25-01-2022,3,03-02-2025,04-05-2026,TRUE,1105,Valid
302393,Tanya Dominguez,gainesmelissa@example.org,Brazil,Retail,30-12-2022,4,04-01-2023,26-12-2024,TRUE,5,Valid
302394,Nicole Macias,nicole28@example.com,France,Online,20-09-2021,3,17-05-2024,19-07-2026,TRUE,970,Valid
302395,Kristina Mendez,ghunt@example.net,United States,Retail,02-05-2024,1,22-09-2024,22-09-2024,TRUE,143,Valid
302396,David Johnston,dhorton@example.net,Brazil,Retail,12-07-2024,5,09-10-2024,05-02-2026,TRUE,89,Valid
302397,Maria Ruiz,nmatthews@example.net,Brazil,Online,18-03-2025,3,12-04-2025,23-01-2026,TRUE,25,Valid
302398,Terri Valdez,,Brazil,Online,25-07-2025,3,25-08-2025,24-12-2025,TRUE,31,Valid
302399,Sheila Collins,hornbradley@example.com,Brazil,Corporate,02-03-2025,2,14-09-2025,06-11-2025,TRUE,196,Valid
302400,Natasha Taylor,justin34@example.com,Mexico,Retail,28-07-2023,6,20-10-2024,06-02-2026,TRUE,450,Valid
302401,Ashley Myers DVM,john98@example.org,China,,25-10-2024,7,31-12-2024,26-02-2026,TRUE,67,Valid
302402,Tina Walsh,murraycatherine@example.net,Canada,Retail,08-04-2025,5,04-07-2025,28-01-2026,TRUE,87,Valid
302403,Scott Cole,sandracrawford@example.com,Vietnam,Corporate,30-06-2025,8,15-09-2025,14-06-2026,TRUE,77,Valid
302404,Andrea Woods,,Germany,Corporate,30-12-2023,2,27-01-2026,09-05-2026,TRUE,759,Valid
302405,Melissa Brown,gpearson@example.net,Japan,Wholesale,10-11-2020,8,21-01-2021,25-06-2025,TRUE,72,Valid
302406,James Beard,lesliejohnson@example.net,United States,Wholesale,12-11-2024,2,31-03-2025,14-07-2026,TRUE,139,Valid
302407,Claudia Silva,jamesbaldwin@example.net,France,,04-09-2020,5,04-04-2022,01-03-2026,TRUE,577,Valid
302408,Tanner Ortiz,david85@example.net,Germany,Online,10-04-2022,1,10-04-2024,10-04-2024,TRUE,731,Valid
302409,Courtney Hubbard,sarahvega@example.com,Canada,Corporate,29-06-2024,2,12-07-2024,30-07-2024,TRUE,13,Valid
302410,David Benson,lisa49@example.com,Japan,Corporate,29-03-2022,4,24-06-2023,24-05-2026,TRUE,452,Valid
302411,Amy Taylor,,China,Online,11-06-2021,6,28-09-2021,16-03-2026,TRUE,109,Valid
